1	-1	-1	42
1	53	-1	42
1	-1	-1	42
1	17	-1	42
1	-1	-1	42
1	37	-1	42
1	-1	-1	42
1	11	-1	42
1	-1	-1	42
1	51	-1	42
1	-1	-1	42
1	27	-1	42
1	-1	-1	42
1	60	-1	42
1	-1	-1	42
1	25	-1	42
1	-1	-1	42
1	55	-1	42
1	-1	-1	42
1	39	-1	42
1	-1	-1	42
1	19	-1	42
1	-1	-1	42
1	15	-1	42
1	-1	-1	42
1	49	-1	42
1	-1	-1	42
1	31	-1	42
1	-1	-1	42
1	29	-1	42
1	-1	-1	42
1	1	-1	42
1	-1	-1	42
1	35	-1	42
1	-1	-1	42
1	41	-1	42
1	-1	-1	42
1	33	-1	42
1	-1	-1	42
1	6	-1	42
1	-1	-1	42
1	12	-1	42
1	-1	-1	42
1	4	-1	42
1	40	-1	42
1	23	-1	42
1	52	-1	42
1	10	-1	42
1	50	-1	42
1	47	-1	42
1	45	-1	42
1	21	-1	42
1	57	-1	42
1	8	-1	42
2	3	x496	28
2	45	-1	28
2	11	x497	28
2	47	-1	28
2	22	x498	28
2	54	-1	28
2	4	x499	28
2	41	-1	28
2	12	x500	28
2	43	-1	28
2	23	x501	28
2	33	-1	28
2	19	x502	28
2	39	-1	28
2	15	x503	28
2	37	-1	28
2	14	x504	28
2	6	-1	28
2	60	x505	28
2	9	-1	28
2	0	x506	28
2	25	-1	28
2	26	x507	28
2	29	-1	28
2	49	x508	28
2	7	-1	28
2	55	x509	28
2	1	-1	28
2	51	x510	28
2	27	-1	28
2	20	x511	28
2	13	-1	28
2	16	x512	28
2	31	-1	28
2	28	x513	28
2	35	-1	28
2	59	x514	28
2	57	-1	28
2	56	x515	28
2	53	-1	28
2	50	x516	28
2	2	-1	28
2	52	x517	28
2	17	-1	28
2	58	x518	28
2	21	-1	28
2	46	x519	28
2	8	-1	28
2	40	x520	28
2	10	-1	28
2	48	x521	28
2	5	-1	28
2	44	x522	28
2	24	-1	28
2	42	x523	28
2	18	-1	28
2	36	x524	28
2	30	-1	28
2	34	x525	28
2	32	-1	28
2	38	x526	28
1	5	-1	28
1	26	x527	28
1	42	-1	28
1	28	x528	28
1	9	-1	28
1	20	x529	28
1	58	-1	28
1	24	x530	28
1	13	-1	28
1	22	x531	28
1	7	-1	28
1	2	x532	28
1	3	-1	28
1	48	x533	28
1	32	-1	28
1	0	x534	28
1	34	-1	28
1	36	x535	28
1	46	-1	28
1	16	x536	28
1	44	-1	28
1	18	x537	28
1	56	-1	28
1	38	x538	28
1	43	-1	28
1	30	x539	28
1	59	-1	28
1	14	x540	28
1	54	-1	28
1	-1	-1	28
1	53	-1	28
1	-1	-1	28
1	17	-1	28
1	-1	-1	28
1	37	-1	28
1	-1	-1	28
1	11	-1	28
1	-1	-1	28
1	51	-1	28
1	-1	-1	28
1	27	-1	28
1	-1	-1	28
1	60	-1	28
1	-1	-1	28
1	25	-1	28
1	-1	-1	28
1	55	-1	28
1	-1	-1	28
1	39	-1	28
1	-1	-1	28
1	19	-1	28
1	-1	-1	28
1	15	-1	28
1	-1	-1	28
1	49	-1	28
1	-1	-1	28
1	31	-1	28
1	-1	-1	28
1	29	-1	28
1	-1	-1	28
1	1	-1	28
1	-1	-1	28
1	35	-1	28
1	-1	-1	28
1	41	-1	28
1	-1	-1	28
1	33	-1	28
1	-1	-1	28
1	6	-1	28
1	-1	-1	28
1	12	-1	28
1	-1	-1	28
1	4	-1	28
1	40	-1	28
1	23	-1	28
1	52	-1	28
1	10	-1	28
1	50	-1	28
1	47	-1	28
1	45	-1	28
1	21	-1	28
1	57	-1	28
1	8	-1	28
2	3	x585	43
2	45	-1	43
2	11	x584	43
2	47	-1	43
2	22	x583	43
2	54	-1	43
2	4	x582	43
2	41	-1	43
2	12	x581	43
2	43	-1	43
2	23	x580	43
2	33	-1	43
2	19	x579	43
2	39	-1	43
2	15	x578	43
2	37	-1	43
2	14	x577	43
2	6	-1	43
2	60	x576	43
2	9	-1	43
2	0	x575	43
2	25	-1	43
2	26	x574	43
2	29	-1	43
2	49	x573	43
2	7	-1	43
2	55	x572	43
2	1	-1	43
2	51	x571	43
2	27	-1	43
2	20	x570	43
2	13	-1	43
2	16	x569	43
2	31	-1	43
2	28	x568	43
2	35	-1	43
2	59	x567	43
2	57	-1	43
2	56	x566	43
2	53	-1	43
2	50	x565	43
2	2	-1	43
2	52	x564	43
2	17	-1	43
2	58	x563	43
2	21	-1	43
2	46	x562	43
2	8	-1	43
2	40	x561	43
2	10	-1	43
2	48	x560	43
2	5	-1	43
2	44	x559	43
2	24	-1	43
2	42	x558	43
2	18	-1	43
2	36	x557	43
2	30	-1	43
2	34	x556	43
2	32	-1	43
2	38	x555	43
1	5	-1	43
1	26	x554	43
1	42	-1	43
1	28	x553	43
1	9	-1	43
1	20	x552	43
1	58	-1	43
1	24	x551	43
1	13	-1	43
1	22	x550	43
1	7	-1	43
1	2	x549	43
1	3	-1	43
1	48	x548	43
1	32	-1	43
1	0	x547	43
1	34	-1	43
1	36	x546	43
1	46	-1	43
1	16	x545	43
1	44	-1	43
1	18	x544	43
1	56	-1	43
1	38	x543	43
1	43	-1	43
1	30	x542	43
1	59	-1	43
1	14	x541	43
1	54	-1	43
1	-1	-1	43
1	53	-1	43
1	-1	-1	43
1	17	-1	43
1	-1	-1	43
1	37	-1	43
1	-1	-1	43
1	11	-1	43
1	-1	-1	43
1	51	-1	43
1	-1	-1	43
1	27	-1	43
1	-1	-1	43
1	60	-1	43
1	-1	-1	43
1	25	-1	43
1	-1	-1	43
1	55	-1	43
1	-1	-1	43
1	39	-1	43
1	-1	-1	43
1	19	-1	43
1	-1	-1	43
1	15	-1	43
1	-1	-1	43
1	49	-1	43
1	-1	-1	43
1	31	-1	43
1	-1	-1	43
1	29	-1	43
1	-1	-1	43
1	1	-1	43
1	-1	-1	43
1	35	-1	43
1	-1	-1	43
1	41	-1	43
1	-1	-1	43
1	33	-1	43
1	-1	-1	43
1	6	-1	43
1	-1	-1	43
1	12	-1	43
1	-1	-1	43
1	4	-1	43
1	40	-1	43
1	23	-1	43
1	52	-1	43
1	10	-1	43
1	50	-1	43
1	47	-1	43
1	45	-1	43
1	21	-1	43
1	57	-1	43
1	8	-1	43
2	3	x586	29
2	45	-1	29
2	11	x587	29
2	47	-1	29
2	22	x588	29
2	54	-1	29
2	4	x589	29
2	41	-1	29
2	12	x590	29
2	43	-1	29
2	23	x591	29
2	33	-1	29
2	19	x592	29
2	39	-1	29
2	15	x593	29
2	37	-1	29
2	14	x594	29
2	6	-1	29
2	60	x595	29
2	9	-1	29
2	0	x596	29
2	25	-1	29
2	26	x597	29
2	29	-1	29
2	49	x598	29
2	7	-1	29
2	55	x599	29
2	1	-1	29
2	51	x600	29
2	27	-1	29
2	20	x601	29
2	13	-1	29
2	16	x602	29
2	31	-1	29
2	28	x603	29
2	35	-1	29
2	59	x604	29
2	57	-1	29
2	56	x605	29
2	53	-1	29
2	50	x606	29
2	2	-1	29
2	52	x607	29
2	17	-1	29
2	58	x608	29
2	21	-1	29
2	46	x609	29
2	8	-1	29
2	40	x610	29
2	10	-1	29
2	48	x611	29
2	5	-1	29
2	44	x612	29
2	24	-1	29
2	42	x613	29
2	18	-1	29
2	36	x614	29
2	30	-1	29
2	34	x615	29
2	32	-1	29
2	38	x616	29
1	5	-1	29
1	26	x617	29
1	42	-1	29
1	28	x618	29
1	9	-1	29
1	20	x619	29
1	58	-1	29
1	24	x620	29
1	13	-1	29
1	22	x621	29
1	7	-1	29
1	2	x622	29
1	3	-1	29
1	48	x623	29
1	32	-1	29
1	0	x624	29
1	34	-1	29
1	36	x625	29
1	46	-1	29
1	16	x626	29
1	44	-1	29
1	18	x627	29
1	56	-1	29
1	38	x628	29
1	43	-1	29
1	30	x629	29
1	59	-1	29
1	14	x630	29
1	54	-1	29
1	-1	-1	29
1	53	-1	29
1	-1	-1	29
1	17	-1	29
1	-1	-1	29
1	37	-1	29
1	-1	-1	29
1	11	-1	29
1	-1	-1	29
1	51	-1	29
1	-1	-1	29
1	27	-1	29
1	-1	-1	29
1	60	-1	29
1	-1	-1	29
1	25	-1	29
1	-1	-1	29
1	55	-1	29
1	-1	-1	29
1	39	-1	29
1	-1	-1	29
1	19	-1	29
1	-1	-1	29
1	15	-1	29
1	-1	-1	29
1	49	-1	29
1	-1	-1	29
1	31	-1	29
1	-1	-1	29
1	29	-1	29
1	-1	-1	29
1	1	-1	29
1	-1	-1	29
1	35	-1	29
1	-1	-1	29
1	41	-1	29
1	-1	-1	29
1	33	-1	29
1	-1	-1	29
1	6	-1	29
1	-1	-1	29
1	12	-1	29
1	-1	-1	29
1	4	-1	29
1	40	-1	29
1	23	-1	29
1	52	-1	29
1	10	-1	29
1	50	-1	29
1	47	-1	29
1	45	-1	29
1	21	-1	29
1	57	-1	29
1	8	-1	29
2	3	x675	30
2	45	-1	30
2	11	x674	30
2	47	-1	30
2	22	x673	30
2	54	-1	30
2	4	x672	30
2	41	-1	30
2	12	x671	30
2	43	-1	30
2	23	x670	30
2	33	-1	30
2	19	x669	30
2	39	-1	30
2	15	x668	30
2	37	-1	30
2	14	x667	30
2	6	-1	30
2	60	x666	30
2	9	-1	30
2	0	x665	30
2	25	-1	30
2	26	x664	30
2	29	-1	30
2	49	x663	30
2	7	-1	30
2	55	x662	30
2	1	-1	30
2	51	x661	30
2	27	-1	30
2	20	x660	30
2	13	-1	30
2	16	x659	30
2	31	-1	30
2	28	x658	30
2	35	-1	30
2	59	x657	30
2	57	-1	30
2	56	x656	30
2	53	-1	30
2	50	x655	30
2	2	-1	30
2	52	x654	30
2	17	-1	30
2	58	x653	30
2	21	-1	30
2	46	x652	30
2	8	-1	30
2	40	x651	30
2	10	-1	30
2	48	x650	30
2	5	-1	30
2	44	x649	30
2	24	-1	30
2	42	x648	30
2	18	-1	30
2	36	x647	30
2	30	-1	30
2	34	x646	30
2	32	-1	30
2	38	x645	30
1	5	-1	30
1	26	x644	30
1	42	-1	30
1	28	x643	30
1	9	-1	30
1	20	x642	30
1	58	-1	30
1	24	x641	30
1	13	-1	30
1	22	x640	30
1	7	-1	30
1	2	x639	30
1	3	-1	30
1	48	x638	30
1	32	-1	30
1	0	x637	30
1	34	-1	30
1	36	x636	30
1	46	-1	30
1	16	x635	30
1	44	-1	30
1	18	x634	30
1	56	-1	30
1	38	x633	30
1	43	-1	30
1	30	x632	30
1	59	-1	30
1	14	x631	30
1	54	-1	30
1	-1	-1	30
1	53	-1	30
1	-1	-1	30
1	17	-1	30
1	-1	-1	30
1	37	-1	30
1	-1	-1	30
1	11	-1	30
1	-1	-1	30
1	51	-1	30
1	-1	-1	30
1	27	-1	30
1	-1	-1	30
1	60	-1	30
1	-1	-1	30
1	25	-1	30
1	-1	-1	30
1	55	-1	30
1	-1	-1	30
1	39	-1	30
1	-1	-1	30
1	19	-1	30
1	-1	-1	30
1	15	-1	30
1	-1	-1	30
1	49	-1	30
1	-1	-1	30
1	31	-1	30
1	-1	-1	30
1	29	-1	30
1	-1	-1	30
1	1	-1	30
1	-1	-1	30
1	35	-1	30
1	-1	-1	30
1	41	-1	30
1	-1	-1	30
1	33	-1	30
1	-1	-1	30
1	6	-1	30
1	-1	-1	30
1	12	-1	30
1	-1	-1	30
1	4	-1	30
1	40	-1	30
1	23	-1	30
1	52	-1	30
1	10	-1	30
1	50	-1	30
1	47	-1	30
1	45	-1	30
1	21	-1	30
1	57	-1	30
1	8	-1	30
2	3	x676	16
2	45	-1	16
2	11	x677	16
2	47	-1	16
2	22	x678	16
2	54	-1	16
2	4	x679	16
2	41	-1	16
2	12	x680	16
2	43	-1	16
2	23	x681	16
2	33	-1	16
2	19	x682	16
2	39	-1	16
2	15	x683	16
2	37	-1	16
2	14	x684	16
2	6	-1	16
2	60	x685	16
2	9	-1	16
2	0	x686	16
2	25	-1	16
2	26	x687	16
2	29	-1	16
2	49	x688	16
2	7	-1	16
2	55	x689	16
2	1	-1	16
2	51	x690	16
2	27	-1	16
2	20	x691	16
2	13	-1	16
2	16	x692	16
2	31	-1	16
2	28	x693	16
2	35	-1	16
2	59	x694	16
2	57	-1	16
2	56	x695	16
2	53	-1	16
2	50	x696	16
2	2	-1	16
2	52	x697	16
2	17	-1	16
2	58	x698	16
2	21	-1	16
2	46	x699	16
2	8	-1	16
2	40	x700	16
2	10	-1	16
2	48	x701	16
2	5	-1	16
2	44	x702	16
2	24	-1	16
2	42	x703	16
2	18	-1	16
2	36	x704	16
2	30	-1	16
2	34	x705	16
2	32	-1	16
2	38	x706	16
1	5	-1	16
1	26	x707	16
1	42	-1	16
1	28	x708	16
1	9	-1	16
1	20	x709	16
1	58	-1	16
1	24	x710	16
1	13	-1	16
1	22	x711	16
1	7	-1	16
1	2	x712	16
1	3	-1	16
1	48	x713	16
1	32	-1	16
1	0	x714	16
1	34	-1	16
1	36	x715	16
1	46	-1	16
1	16	x716	16
1	44	-1	16
1	18	x717	16
1	56	-1	16
1	38	x718	16
1	43	-1	16
1	30	x719	16
1	59	-1	16
1	14	x720	16
1	54	-1	16
1	-1	-1	16
1	53	-1	16
1	-1	-1	16
1	17	-1	16
1	-1	-1	16
1	37	-1	16
1	-1	-1	16
1	11	-1	16
1	-1	-1	16
1	51	-1	16
1	-1	-1	16
1	27	-1	16
1	-1	-1	16
1	60	-1	16
1	-1	-1	16
1	25	-1	16
1	-1	-1	16
1	55	-1	16
1	-1	-1	16
1	39	-1	16
1	-1	-1	16
1	19	-1	16
1	-1	-1	16
1	15	-1	16
1	-1	-1	16
1	49	-1	16
1	-1	-1	16
1	31	-1	16
1	-1	-1	16
1	29	-1	16
1	-1	-1	16
1	1	-1	16
1	-1	-1	16
1	35	-1	16
1	-1	-1	16
1	41	-1	16
1	-1	-1	16
1	33	-1	16
1	-1	-1	16
1	6	-1	16
1	-1	-1	16
1	12	-1	16
1	-1	-1	16
1	4	-1	16
1	40	-1	16
1	23	-1	16
1	52	-1	16
1	10	-1	16
1	50	-1	16
1	47	-1	16
1	45	-1	16
1	21	-1	16
1	57	-1	16
1	8	-1	16
2	3	x765	31
2	45	-1	31
2	11	x764	31
2	47	-1	31
2	22	x763	31
2	54	-1	31
2	4	x762	31
2	41	-1	31
2	12	x761	31
2	43	-1	31
2	23	x760	31
2	33	-1	31
2	19	x759	31
2	39	-1	31
2	15	x758	31
2	37	-1	31
2	14	x757	31
2	6	-1	31
2	60	x756	31
2	9	-1	31
2	0	x755	31
2	25	-1	31
2	26	x754	31
2	29	-1	31
2	49	x753	31
2	7	-1	31
2	55	x752	31
2	1	-1	31
2	51	x751	31
2	27	-1	31
2	20	x750	31
2	13	-1	31
2	16	x749	31
2	31	-1	31
2	28	x748	31
2	35	-1	31
2	59	x747	31
2	57	-1	31
2	56	x746	31
2	53	-1	31
2	50	x745	31
2	2	-1	31
2	52	x744	31
2	17	-1	31
2	58	x743	31
2	21	-1	31
2	46	x742	31
2	8	-1	31
2	40	x741	31
2	10	-1	31
2	48	x740	31
2	5	-1	31
2	44	x739	31
2	24	-1	31
2	42	x738	31
2	18	-1	31
2	36	x737	31
2	30	-1	31
2	34	x736	31
2	32	-1	31
2	38	x735	31
1	5	-1	31
1	26	x734	31
1	42	-1	31
1	28	x733	31
1	9	-1	31
1	20	x732	31
1	58	-1	31
1	24	x731	31
1	13	-1	31
1	22	x730	31
1	7	-1	31
1	2	x729	31
1	3	-1	31
1	48	x728	31
1	32	-1	31
1	0	x727	31
1	34	-1	31
1	36	x726	31
1	46	-1	31
1	16	x725	31
1	44	-1	31
1	18	x724	31
1	56	-1	31
1	38	x723	31
1	43	-1	31
1	30	x722	31
1	59	-1	31
1	14	x721	31
1	54	-1	31
1	-1	-1	31
1	53	-1	31
1	-1	-1	31
1	17	-1	31
1	-1	-1	31
1	37	-1	31
1	-1	-1	31
1	11	-1	31
1	-1	-1	31
1	51	-1	31
1	-1	-1	31
1	27	-1	31
1	-1	-1	31
1	60	-1	31
1	-1	-1	31
1	25	-1	31
1	-1	-1	31
1	55	-1	31
1	-1	-1	31
1	39	-1	31
1	-1	-1	31
1	19	-1	31
1	-1	-1	31
1	15	-1	31
1	-1	-1	31
1	49	-1	31
1	-1	-1	31
1	31	-1	31
1	-1	-1	31
1	29	-1	31
1	-1	-1	31
1	1	-1	31
1	-1	-1	31
1	35	-1	31
1	-1	-1	31
1	41	-1	31
1	-1	-1	31
1	33	-1	31
1	-1	-1	31
1	6	-1	31
1	-1	-1	31
1	12	-1	31
1	-1	-1	31
1	4	-1	31
1	40	-1	31
1	23	-1	31
1	52	-1	31
1	10	-1	31
1	50	-1	31
1	47	-1	31
1	45	-1	31
1	21	-1	31
1	57	-1	31
1	8	-1	31
2	3	x766	17
2	45	-1	17
2	11	x767	17
2	47	-1	17
2	22	x768	17
2	54	-1	17
2	4	x769	17
2	41	-1	17
2	12	x770	17
2	43	-1	17
2	23	x771	17
2	33	-1	17
2	19	x772	17
2	39	-1	17
2	15	x773	17
2	37	-1	17
2	14	x774	17
2	6	-1	17
2	60	x775	17
2	9	-1	17
2	0	x776	17
2	25	-1	17
2	26	x777	17
2	29	-1	17
2	49	x778	17
2	7	-1	17
2	55	x779	17
2	1	-1	17
2	51	x780	17
2	27	-1	17
2	20	x781	17
2	13	-1	17
2	16	x782	17
2	31	-1	17
2	28	x783	17
2	35	-1	17
2	59	x784	17
2	57	-1	17
2	56	x785	17
2	53	-1	17
2	50	x786	17
2	2	-1	17
2	52	x787	17
2	17	-1	17
2	58	x788	17
2	21	-1	17
2	46	x789	17
2	8	-1	17
2	40	x790	17
2	10	-1	17
2	48	x791	17
2	5	-1	17
2	44	x792	17
2	24	-1	17
2	42	x793	17
2	18	-1	17
2	36	x794	17
2	30	-1	17
2	34	x795	17
2	32	-1	17
2	38	x796	17
1	5	-1	17
1	26	x797	17
1	42	-1	17
1	28	x798	17
1	9	-1	17
1	20	x799	17
1	58	-1	17
1	24	x800	17
1	13	-1	17
1	22	x801	17
1	7	-1	17
1	2	x802	17
1	3	-1	17
1	48	x803	17
1	32	-1	17
1	0	x804	17
1	34	-1	17
1	36	x805	17
1	46	-1	17
1	16	x806	17
1	44	-1	17
1	18	x807	17
1	56	-1	17
1	38	x808	17
1	43	-1	17
1	30	x809	17
1	59	-1	17
1	14	x810	17
1	54	-1	17
1	-1	-1	17
1	53	-1	17
1	-1	-1	17
1	17	-1	17
1	-1	-1	17
1	37	-1	17
1	-1	-1	17
1	11	-1	17
1	-1	-1	17
1	51	-1	17
1	-1	-1	17
1	27	-1	17
1	-1	-1	17
1	60	-1	17
1	-1	-1	17
1	25	-1	17
1	-1	-1	17
1	55	-1	17
1	-1	-1	17
1	39	-1	17
1	-1	-1	17
1	19	-1	17
1	-1	-1	17
1	15	-1	17
1	-1	-1	17
1	49	-1	17
1	-1	-1	17
1	31	-1	17
1	-1	-1	17
1	29	-1	17
1	-1	-1	17
1	1	-1	17
1	-1	-1	17
1	35	-1	17
1	-1	-1	17
1	41	-1	17
1	-1	-1	17
1	33	-1	17
1	-1	-1	17
1	6	-1	17
1	-1	-1	17
1	12	-1	17
1	-1	-1	17
1	4	-1	17
1	40	-1	17
1	23	-1	17
1	52	-1	17
1	10	-1	17
1	50	-1	17
1	47	-1	17
1	45	-1	17
1	21	-1	17
1	57	-1	17
1	8	-1	17
2	3	x855	32
2	45	-1	32
2	11	x854	32
2	47	-1	32
2	22	x853	32
2	54	-1	32
2	4	x852	32
2	41	-1	32
2	12	x851	32
2	43	-1	32
2	23	x850	32
2	33	-1	32
2	19	x849	32
2	39	-1	32
2	15	x848	32
2	37	-1	32
2	14	x847	32
2	6	-1	32
2	60	x846	32
2	9	-1	32
2	0	x845	32
2	25	-1	32
2	26	x844	32
2	29	-1	32
2	49	x843	32
2	7	-1	32
2	55	x842	32
2	1	-1	32
2	51	x841	32
2	27	-1	32
2	20	x840	32
2	13	-1	32
2	16	x839	32
2	31	-1	32
2	28	x838	32
2	35	-1	32
2	59	x837	32
2	57	-1	32
2	56	x836	32
2	53	-1	32
2	50	x835	32
2	2	-1	32
2	52	x834	32
2	17	-1	32
2	58	x833	32
2	21	-1	32
2	46	x832	32
2	8	-1	32
2	40	x831	32
2	10	-1	32
2	48	x830	32
2	5	-1	32
2	44	x829	32
2	24	-1	32
2	42	x828	32
2	18	-1	32
2	36	x827	32
2	30	-1	32
2	34	x826	32
2	32	-1	32
2	38	x825	32
1	5	-1	32
1	26	x824	32
1	42	-1	32
1	28	x823	32
1	9	-1	32
1	20	x822	32
1	58	-1	32
1	24	x821	32
1	13	-1	32
1	22	x820	32
1	7	-1	32
1	2	x819	32
1	3	-1	32
1	48	x818	32
1	32	-1	32
1	0	x817	32
1	34	-1	32
1	36	x816	32
1	46	-1	32
1	16	x815	32
1	44	-1	32
1	18	x814	32
1	56	-1	32
1	38	x813	32
1	43	-1	32
1	30	x812	32
1	59	-1	32
1	14	x811	32
1	54	-1	32
1	-1	-1	32
1	53	-1	32
1	-1	-1	32
1	17	-1	32
1	-1	-1	32
1	37	-1	32
1	-1	-1	32
1	11	-1	32
1	-1	-1	32
1	51	-1	32
1	-1	-1	32
1	27	-1	32
1	-1	-1	32
1	60	-1	32
1	-1	-1	32
1	25	-1	32
1	-1	-1	32
1	55	-1	32
1	-1	-1	32
1	39	-1	32
1	-1	-1	32
1	19	-1	32
1	-1	-1	32
1	15	-1	32
1	-1	-1	32
1	49	-1	32
1	-1	-1	32
1	31	-1	32
1	-1	-1	32
1	29	-1	32
1	-1	-1	32
1	1	-1	32
1	-1	-1	32
1	35	-1	32
1	-1	-1	32
1	41	-1	32
1	-1	-1	32
1	33	-1	32
1	-1	-1	32
1	6	-1	32
1	-1	-1	32
1	12	-1	32
1	-1	-1	32
1	4	-1	32
1	40	-1	32
1	23	-1	32
1	52	-1	32
1	10	-1	32
1	50	-1	32
1	47	-1	32
1	45	-1	32
1	21	-1	32
1	57	-1	32
1	8	-1	32
2	3	x856	18
2	45	-1	18
2	11	x857	18
2	47	-1	18
2	22	x858	18
2	54	-1	18
2	4	x859	18
2	41	-1	18
2	12	x860	18
2	43	-1	18
2	23	x861	18
2	33	-1	18
2	19	x862	18
2	39	-1	18
2	15	x863	18
2	37	-1	18
2	14	x864	18
2	6	-1	18
2	60	x865	18
2	9	-1	18
2	0	x866	18
2	25	-1	18
2	26	x867	18
2	29	-1	18
2	49	x868	18
2	7	-1	18
2	55	x869	18
2	1	-1	18
2	51	x870	18
2	27	-1	18
2	20	x871	18
2	13	-1	18
2	16	x872	18
2	31	-1	18
2	28	x873	18
2	35	-1	18
2	59	x874	18
2	57	-1	18
2	56	x875	18
2	53	-1	18
2	50	x876	18
2	2	-1	18
2	52	x877	18
2	17	-1	18
2	58	x878	18
2	21	-1	18
2	46	x879	18
2	8	-1	18
2	40	x880	18
2	10	-1	18
2	48	x881	18
2	5	-1	18
2	44	x882	18
2	24	-1	18
2	42	x883	18
2	18	-1	18
2	36	x884	18
2	30	-1	18
2	34	x885	18
2	32	-1	18
2	38	x886	18
1	5	-1	18
1	26	x887	18
1	42	-1	18
1	28	x888	18
1	9	-1	18
1	20	x889	18
1	58	-1	18
1	24	x890	18
1	13	-1	18
1	22	x891	18
1	7	-1	18
1	2	x892	18
1	3	-1	18
1	48	x893	18
1	32	-1	18
1	0	x894	18
1	34	-1	18
1	36	x895	18
1	46	-1	18
1	16	x896	18
1	44	-1	18
1	18	x897	18
1	56	-1	18
1	38	x898	18
1	43	-1	18
1	30	x899	18
1	59	-1	18
1	14	x900	18
1	54	-1	18
1	-1	-1	18
1	53	-1	18
1	-1	-1	18
1	17	-1	18
1	-1	-1	18
1	37	-1	18
1	-1	-1	18
1	11	-1	18
1	-1	-1	18
1	51	-1	18
1	-1	-1	18
1	27	-1	18
1	-1	-1	18
1	60	-1	18
1	-1	-1	18
1	25	-1	18
1	-1	-1	18
1	55	-1	18
1	-1	-1	18
1	39	-1	18
1	-1	-1	18
1	19	-1	18
1	-1	-1	18
1	15	-1	18
1	-1	-1	18
1	49	-1	18
1	-1	-1	18
1	31	-1	18
1	-1	-1	18
1	29	-1	18
1	-1	-1	18
1	1	-1	18
1	-1	-1	18
1	35	-1	18
1	-1	-1	18
1	41	-1	18
1	-1	-1	18
1	33	-1	18
1	-1	-1	18
1	6	-1	18
1	-1	-1	18
1	12	-1	18
1	-1	-1	18
1	4	-1	18
1	40	-1	18
1	23	-1	18
1	52	-1	18
1	10	-1	18
1	50	-1	18
1	47	-1	18
1	45	-1	18
1	21	-1	18
1	57	-1	18
1	8	-1	18
2	3	x945	33
2	45	-1	33
2	11	x944	33
2	47	-1	33
2	22	x943	33
2	54	-1	33
2	4	x942	33
2	41	-1	33
2	12	x941	33
2	43	-1	33
2	23	x940	33
2	33	-1	33
2	19	x939	33
2	39	-1	33
2	15	x938	33
2	37	-1	33
2	14	x937	33
2	6	-1	33
2	60	x936	33
2	9	-1	33
2	0	x935	33
2	25	-1	33
2	26	x934	33
2	29	-1	33
2	49	x933	33
2	7	-1	33
2	55	x932	33
2	1	-1	33
2	51	x931	33
2	27	-1	33
2	20	x930	33
2	13	-1	33
2	16	x929	33
2	31	-1	33
2	28	x928	33
2	35	-1	33
2	59	x927	33
2	57	-1	33
2	56	x926	33
2	53	-1	33
2	50	x925	33
2	2	-1	33
2	52	x924	33
2	17	-1	33
2	58	x923	33
2	21	-1	33
2	46	x922	33
2	8	-1	33
2	40	x921	33
2	10	-1	33
2	48	x920	33
2	5	-1	33
2	44	x919	33
2	24	-1	33
2	42	x918	33
2	18	-1	33
2	36	x917	33
2	30	-1	33
2	34	x916	33
2	32	-1	33
2	38	x915	33
1	5	-1	33
1	26	x914	33
1	42	-1	33
1	28	x913	33
1	9	-1	33
1	20	x912	33
1	58	-1	33
1	24	x911	33
1	13	-1	33
1	22	x910	33
1	7	-1	33
1	2	x909	33
1	3	-1	33
1	48	x908	33
1	32	-1	33
1	0	x907	33
1	34	-1	33
1	36	x906	33
1	46	-1	33
1	16	x905	33
1	44	-1	33
1	18	x904	33
1	56	-1	33
1	38	x903	33
1	43	-1	33
1	30	x902	33
1	59	-1	33
1	14	x901	33
1	54	-1	33
1	-1	-1	33
1	53	-1	33
1	-1	-1	33
1	17	-1	33
1	-1	-1	33
1	37	-1	33
1	-1	-1	33
1	11	-1	33
1	-1	-1	33
1	51	-1	33
1	-1	-1	33
1	27	-1	33
1	-1	-1	33
1	60	-1	33
1	-1	-1	33
1	25	-1	33
1	-1	-1	33
1	55	-1	33
1	-1	-1	33
1	39	-1	33
1	-1	-1	33
1	19	-1	33
1	-1	-1	33
1	15	-1	33
1	-1	-1	33
1	49	-1	33
1	-1	-1	33
1	31	-1	33
1	-1	-1	33
1	29	-1	33
1	-1	-1	33
1	1	-1	33
1	-1	-1	33
1	35	-1	33
1	-1	-1	33
1	41	-1	33
1	-1	-1	33
1	33	-1	33
1	-1	-1	33
1	6	-1	33
1	-1	-1	33
1	12	-1	33
1	-1	-1	33
1	4	-1	33
1	40	-1	33
1	23	-1	33
1	52	-1	33
1	10	-1	33
1	50	-1	33
1	47	-1	33
1	45	-1	33
1	21	-1	33
1	57	-1	33
1	8	-1	33
2	3	x946	19
2	45	-1	19
2	11	x947	19
2	47	-1	19
2	22	x948	19
2	54	-1	19
2	4	x949	19
2	41	-1	19
2	12	x950	19
2	43	-1	19
2	23	x951	19
2	33	-1	19
2	19	x952	19
2	39	-1	19
2	15	x953	19
2	37	-1	19
2	14	x954	19
2	6	-1	19
2	60	x955	19
2	9	-1	19
2	0	x956	19
2	25	-1	19
2	26	x957	19
2	29	-1	19
2	49	x958	19
2	7	-1	19
2	55	x959	19
2	1	-1	19
2	51	x960	19
2	27	-1	19
2	20	x961	19
2	13	-1	19
2	16	x962	19
2	31	-1	19
